"gene","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ENSG00000161714",11.303,11.2731,11.165,11.0897,11.0993,10.9522,11.496,11.5884
"ENSG00000161791",9.4975,9.1525,9.4555,9.2214,9.5914,9.3894,9.3725,9.1492
"ENSG00000161800",9.1501,9.6195,9.1378,9.1759,9.1371,8.7236,9.0693,9.358
"ENSG00000161813",9.9366,10.7298,9.6775,10.4577,9.9961,10.3953,9.9592,10.6383
"ENSG00000161835",8.8771,8.7194,8.5045,8.2954,8.4645,8.1359,8.546,8.3295
"ENSG00000161847",8.7546,8.9087,8.8442,8.6593,8.9007,9.1783,8.6921,8.8113
"ENSG00000161888",7.6263,7.7473,7.8639,8.2152,7.6395,7.6497,8.0892,8.0865
"ENSG00000161896",7.5414,7.6189,7.466,7.3903,7.8378,8.056,7.1187,7.1644
"ENSG00000161904",10.0458,10.1849,10.1273,10.224,10.1001,10.1273,10.0169,10.0496
"ENSG00000161912",7.6461,7.6639,7.5283,7.624,7.8648,7.6353,7.5097,7.5378
"ENSG00000161914",7.6363,7.6529,7.5479,7.5429,7.6044,7.5748,7.5353,7.672
"ENSG00000161920",7.9771,8.0354,8.1301,7.9094,8.0841,8.056,8.0334,7.9213
"ENSG00000161921",8.5099,8.0131,8.5864,8.2877,8.4834,8.2341,8.8592,8.2409
"ENSG00000161955",7.6559,7.52,7.5479,7.6976,7.488,7.6982,7.5353,7.5966
"ENSG00000161956",8.3374,8.554,8.3131,8.2877,8.3978,8.3979,8.3641,8.3134
"ENSG00000161958",7.4705,7.3211,7.1966,7.2441,7.1969,7.4462,7.3645,7.2503
"ENSG00000161960",7.5635,7.5331,7.6215,7.5429,7.5485,7.6568,7.4693,7.4464
"ENSG00000161970",9.7959,9.9764,10.0076,9.9462,9.9278,9.9331,9.8045,9.69
"ENSG00000161980",7.6461,7.6748,7.6642,7.8754,7.6895,7.7755,7.694,7.7964
"ENSG00000161981",8.8123,8.7753,8.918,8.7741,8.734,8.7468,8.6799,8.4889
"ENSG00000161996",9.0624,8.9571,8.8013,8.7793,8.7733,9.0509,8.9047,8.9283
"ENSG00000161999",9.1397,9.1229,8.9878,8.9314,9.0557,9.1504,8.942,8.878
"ENSG00000162004",7.6655,7.9021,7.3853,7.6085,7.398,7.6568,7.4965,7.7412
"ENSG00000162062",7.3167,7.1757,7.2139,7.1845,7.1197,7.0465,7.0904,7.1874
"ENSG00000162063",7.9283,7.7766,7.7511,7.8638,7.8378,7.7441,7.694,7.7692
"ENSG00000162065",8.6904,8.7635,8.6535,8.7477,8.6217,8.5919,8.7122,8.642
"ENSG00000162066",8.8288,8.3789,8.4518,8.1015,8.5349,8.2688,8.8083,8.3817
"ENSG00000162068",7.3005,7.0639,7.1786,7.0752,7.0745,7.1252,7.3309,7.1874
"ENSG00000162073",7.4322,7.6304,7.4327,7.4516,7.3476,7.5345,7.584,7.7506
"ENSG00000162076",9.0262,9.2541,9.0873,8.9991,8.9007,9.1064,9.0008,9.0658
"ENSG00000162086",8.5995,8.5493,8.7896,8.7043,8.8314,8.7288,8.5951,8.512
"ENSG00000162104",10.9328,10.8984,10.8802,10.8742,10.9022,11.2669,11.1249,11.2577
"ENSG00000162105",8.5877,8.4055,8.4897,8.4201,8.5773,8.7417,8.6425,8.4935
"ENSG00000162129",8.2246,8.1268,8.1848,8.1729,8.4257,8.1571,8.1226,7.9819
"ENSG00000162139",7.9354,7.6304,8.2088,7.9636,8.0066,7.9388,7.8619,7.8399
"ENSG00000162144",10.2615,10.323,10.1295,10.0067,10.3382,10.1038,10.1356,9.8106
"ENSG00000162148",7.5635,7.5953,7.6807,7.5764,7.5485,7.4917,7.5097,7.5254
"ENSG00000162191",10.8895,11.0652,10.7176,10.7162,10.8352,10.7442,10.6343,10.7556
"ENSG00000162194",8.2353,8.3517,8.1603,8.4408,8.0734,8.2144,8.2351,8.2351
"ENSG00000162222",9.0569,9.1017,9.1755,9.2472,9.0795,9.1238,9.0632,9.1603
"ENSG00000162227",8.3616,8.4721,8.0724,8.1466,8.126,7.9844,8.1988,8.2176
"ENSG00000162231",10.9529,11.1256,10.7628,10.9049,10.7921,10.7752,10.7702,10.9831
"ENSG00000162236",10.1218,10.0626,9.9132,10.0566,10.019,9.9384,9.9089,10.0364
"ENSG00000162241",8.0172,7.9105,8.1897,8.1015,7.9474,7.8579,8.241,8.1817
"ENSG00000162244",13.7178,13.881,13.4985,13.2536,13.5119,13.4357,13.2888,13.2902
"ENSG00000162267",6.8725,7.0639,6.7344,7.3684,7.1197,7.3096,6.7344,7.1874
"ENSG00000162290",9.6697,9.6195,9.5569,9.7112,9.4837,9.6199,9.6486,9.6786
"ENSG00000162298",10.1116,10.4832,10.1589,10.2948,10.082,10.3314,10.1482,10.4348
"ENSG00000162300",7.8064,7.9351,7.7879,7.6543,7.7134,7.7877,7.694,7.7122
"ENSG00000162302",10.2049,10.2622,9.9003,9.8455,9.67,10.1338,10.0031,9.9916
"ENSG00000162337",9.59,9.6606,9.9374,10.0484,8.9247,9.6463,10.3284,10.614
"ENSG00000162341",9.1162,9.5815,8.8911,9.301,9.07,9.3783,9.1287,9.6186
"ENSG00000162368",11.2737,11.6056,11.3226,11.9313,11.3643,11.5111,11.3479,11.7789
"ENSG00000162373",7.3005,6.7344,6.9163,6.9757,7.022,6.7344,7.1932,7.0859
"ENSG00000162377",8.4581,8.6042,8.3763,8.5008,8.5276,8.5861,8.4658,8.5959
"ENSG00000162378",10.3876,10.3629,10.462,10.597,10.3363,10.3883,10.6153,10.4645
"ENSG00000162383",9.1449,8.9401,9.3207,8.8203,8.9087,8.4248,9.1287,8.8362
"ENSG00000162384",9.9161,9.947,9.9323,9.9149,10.0285,9.7522,10.0709,9.8089
"ENSG00000162385",8.6267,8.8326,8.6921,8.7897,8.6839,8.7391,8.7122,8.6254
"ENSG00000162390",7.5635,7.4931,7.7586,7.5256,7.5388,7.6132,7.694,7.5254
"ENSG00000162396",8.1463,7.9592,8.0507,8.0543,7.9102,8.0088,7.9436,7.9671
"ENSG00000162402",11.4429,11.2428,11.0905,11.1743,11.3587,11.2021,11.9426,11.5553
"ENSG00000162407",14.766,13.881,15.2593,14.1602,14.7587,13.8114,15.4368,14.3986
"ENSG00000162408",9.1397,9.1169,8.9878,8.9452,8.9087,8.9823,8.9717,8.9349
"ENSG00000162409",8.6534,8.6905,8.8965,9.0508,8.7968,8.9144,8.7042,8.7784
"ENSG00000162413",11.2408,11.4109,10.7825,11.6641,11.1182,11.114,11.0536,11.585
"ENSG00000162415",8.062,7.571,8.4006,8.0446,8.3526,8.3171,8.155,7.7122
"ENSG00000162419",8.7406,8.7397,8.7509,8.5887,8.7431,8.7771,8.6169,8.512
"ENSG00000162426",8.1463,8.6905,7.9706,8.6536,8.0461,8.7519,8.1093,8.8291
"ENSG00000162430",11.5994,11.6393,11.3024,11.3054,11.7619,11.9644,11.7548,11.7979
"ENSG00000162433",10.9117,10.5409,10.8638,10.6505,10.7492,11.5037,10.8567,10.5303
"ENSG00000162434",12.8644,12.9436,12.9187,13.1947,13.0147,13.1494,12.9797,13.3475
"ENSG00000162437",8.7922,8.6086,8.9878,8.9679,8.4296,8.3316,9.1828,9.0266
"ENSG00000162441",9.3236,8.9401,9.1423,8.7845,9.2661,9.0529,9.2158,9.0143
"ENSG00000162458",10.765,11.3671,10.6971,11.0687,10.737,11.0574,10.5475,10.9283
"ENSG00000162461",7.4053,7.52,7.2622,7.5926,7.3343,7.344,7.3963,7.4323
"ENSG00000162482",7.2666,7.1994,7.1598,6.9757,7.1789,7.2195,7.1698,7.1874
"ENSG00000162493",10.0672,11.7308,9.2889,10.8754,8.5131,9.8081,9.1856,10.6189
"ENSG00000162496",11.0673,12.1825,11.806,12.8888,10.5803,11.2984,11.4763,12.6329
"ENSG00000162512",12.2221,11.5609,11.7647,11.3399,11.6791,11.3723,11.9647,11.5538
"ENSG00000162517",9.9739,9.9,9.9955,9.8336,10.0332,10.0684,9.8957,9.9105
"ENSG00000162520",9.6942,9.5066,9.9562,9.2139,9.8865,9.7228,9.9464,9.7234
"ENSG00000162521",10.7739,10.6015,10.6078,10.5501,10.7218,10.4407,10.6173,10.5468
"ENSG00000162522",10.0295,9.9828,9.9735,9.9616,9.8166,9.4526,10.2095,10.0626
"ENSG00000162526",7.2302,6.9431,7.1194,6.9757,7.2309,7.0881,7.1187,7.0554
"ENSG00000162542",9.0291,8.9503,9.0103,8.9544,9.0935,9.0263,9.0072,9.0628
"ENSG00000162543",6.9297,6.9431,7.3203,7.1513,6.7344,6.9015,7.2764,7.0554
"ENSG00000162545",12.2382,12.8498,12.3897,13.3213,11.5659,12.4094,12.5082,13.2478
"ENSG00000162551",9.5388,9.8742,10.4733,10.3523,10.8867,11.3704,9.4388,9.7398
"ENSG00000162572",8.3568,8.2658,8.2136,8.0734,8.2193,8.1696,8.1291,8.0799
"ENSG00000162576",13.4358,13.5668,13.3883,13.4486,13.1479,13.2228,13.3647,13.4964
"ENSG00000162585",9.682,9.8102,9.5519,9.4284,9.2496,9.439,9.5174,9.3981
"ENSG00000162591",9.2129,8.891,10.0028,9.8853,8.9943,9.3656,10.3909,10.5923
"ENSG00000162595",7.854,7.5953,7.6037,7.322,8.5773,8.0374,7.5226,7.1139
"ENSG00000162598",6.9297,7.0639,6.9571,7.1513,6.9917,7.1252,6.7344,7.1399
"ENSG00000162599",9.5055,9.7602,9.5519,9.6443,9.1348,9.1875,9.552,9.9008
"ENSG00000162600",8.4581,8.487,8.53,8.5642,8.791,8.5143,8.6126,8.6624
"ENSG00000162601",10.2216,10.1974,10.214,10.2438,10.2477,10.3054,10.3873,10.3759
"ENSG00000162604",9.6644,10.1075,9.9247,10.5444,9.6328,9.971,9.8413,10.5052
"ENSG00000162607",9.6431,9.5446,9.4466,9.5969,9.6043,9.3607,9.571,9.535
"ENSG00000162613",10.7036,10.6516,10.4733,10.5385,10.9477,11.0496,10.6313,10.5209
"ENSG00000162614",10.9551,13.0785,11.3178,13.29,11.0346,12.8868,11.3894,13.1777
"ENSG00000162616",9.8055,11.0854,9.9992,11.4129,9.9729,11.2496,9.8344,11.1083
"ENSG00000162618",8.4625,8.2173,8.3217,8.1642,9.1371,8.8019,8.5641,8.1633
"ENSG00000162620",7.0721,7.124,6.8631,6.9757,7.2925,7.2977,7.0595,7.1874
"ENSG00000162623",9.2005,9.2459,9.4644,9.5302,9.5403,9.5274,9.277,9.3675
"ENSG00000162627",9.8832,9.7064,9.9042,9.8526,9.793,9.6735,9.9383,9.8328
"ENSG00000162630",7.0428,7.3389,7.3853,8.1198,7.1197,8.0421,7.0904,7.9596
"ENSG00000162631",7.2666,7.124,7.1966,6.9757,7.1405,7.0234,7.9278,7.4464
"ENSG00000162636",10.0895,9.5707,9.8038,9.4818,9.746,9.6901,10.2412,9.7827
"ENSG00000162639",7.6655,7.5586,7.5575,7.5764,7.5388,7.5509,7.5957,7.4031
"ENSG00000162641",7.1241,7.3389,7.1401,7.1152,7.0978,7.2051,7.1187,7.2881
"ENSG00000162642",8.7888,8.8548,8.9312,9.0295,9.0118,8.9301,8.9047,8.8882
"ENSG00000162643",8.3374,7.7956,8.1402,7.4709,8.2967,7.6425,8.3264,7.6512
"ENSG00000162645",10.4396,10.543,10.8224,10.54,10.7712,10.2964,10.5444,10.3264
"ENSG00000162650",7.9565,8.3124,8.1198,8.272,7.9352,8.1487,8.0262,8.2693
"ENSG00000162654",7.703,7.3893,7.9156,7.5764,7.9715,7.6568,7.6626,7.6298
"ENSG00000162664",10.3663,9.9536,10.2927,9.8526,10.3054,9.9637,10.2593,9.8564
"ENSG00000162687",8.0106,8.1534,8.1198,8.5765,8.0237,8.6812,8.2231,8.7447
"ENSG00000162688",10.0552,10.0209,9.9235,10.4821,9.7532,10.0962,10.0396,10.4882
"ENSG00000162692",10.0974,7.8679,10.2458,7.9636,10.4079,8.2144,9.8169,7.5254
"ENSG00000162694",10.3071,9.9715,10.2878,9.9854,10.2365,9.9543,10.2785,9.8464
"ENSG00000162695",9.7732,10.0596,9.9512,10.3572,10.0285,10.1402,9.8973,10.1024
"ENSG00000162702",9.682,9.4953,9.7898,9.5272,9.8042,10.0905,9.894,9.646
"ENSG00000162704",11.0333,11.6861,10.8989,11.9045,10.8665,11.8634,11.1051,11.7266
"ENSG00000162714",10.0431,9.6707,9.8244,9.737,9.9568,9.6914,10.0077,9.928
"ENSG00000162722",7.854,7.7862,7.4094,7.4709,7.7887,7.6497,7.483,7.3725
"ENSG00000162729",8.9627,9.0584,9.3422,9.4155,8.6184,8.864,9.1489,9.4901
"ENSG00000162733",14.0911,13.9652,14.195,14.3638,14.2016,14.1414,14.2505,14.6882
"ENSG00000162734",12.9332,12.9182,13.6521,13.4273,13.0274,13.1806,13.2235,13.0457
"ENSG00000162735",10.2037,10.4291,10.3113,10.573,10.2738,10.2772,10.1537,10.3455
"ENSG00000162736",11.9638,11.9384,12.3242,12.442,12.1257,12.1211,12.1712,12.3379
"ENSG00000162738",7.3167,7.0639,7.0218,6.9051,6.9917,6.7344,7.0904,7.0859
"ENSG00000162745",8.4358,7.9188,8.8357,8.256,8.2519,7.5427,8.8769,8.7821
"ENSG00000162746",7.3167,7.2219,7.2305,7.0297,7.0745,7.0881,7.1932,7.1874
"ENSG00000162755",7.1697,7.2434,7.3339,7.1152,6.9573,6.9705,7.3479,7.5254
"ENSG00000162757",7.495,7.3389,7.5183,7.4516,7.5581,7.5509,7.5353,7.2303
"ENSG00000162769",7.6938,7.8592,7.8438,7.7782,7.8101,7.8911,7.8094,7.9056
"ENSG00000162772",8.1405,8.974,8.6502,10.1514,8.3055,9.3878,8.3042,9.7525
"ENSG00000162775",8.4177,8.5446,8.3763,8.4943,8.453,8.4925,8.3318,8.512
"ENSG00000162777",8.799,8.4771,8.8071,8.3848,7.9892,7.7313,8.6592,8.3868
"ENSG00000162779",6.8725,6.9431,6.7344,6.9051,6.9165,6.8526,7.1932,7.3725
"ENSG00000162783",10.0592,10.1309,9.7179,9.6443,9.8344,9.9855,9.8722,9.8054
"ENSG00000162804",11.4292,11.027,11.626,11.6641,11.0931,10.8969,11.5597,11.7261
"ENSG00000162813",9.1906,9.2211,9.1288,9.2436,9.0795,8.9301,9.1856,9.1067
"ENSG00000162814",7.2666,7.2639,7.1598,7.1845,7.2309,7.1903,7.3479,7.0859
"ENSG00000162817",7.7816,8.6737,8.0284,8.1378,10.6961,11.6204,7.9514,8.6379
"ENSG00000162819",10.1358,9.9203,10.214,10.4897,10.2324,10.154,10.1328,10.2627
"ENSG00000162825",9.2634,9.1017,9.1082,8.8203,9.3516,9.2378,9.2744,9.2793
"ENSG00000162836",8.5797,8.2599,8.18,8.1288,8.5276,8.4543,8.4007,8.4019
"ENSG00000162840",7.0721,7.0952,6.7344,7.0752,6.9573,7.2051,6.7344,7.1139
"ENSG00000162849",9.59,8.8802,9.3266,8.5642,9.4008,10.028,9.2049,8.0997
"ENSG00000162851",8.3759,8.5016,8.3926,8.6593,8.4098,8.5919,8.3852,8.3918
"ENSG00000162852",9.4322,9.5642,9.8065,10.0668,9.9876,9.893,9.6703,9.9563
"ENSG00000162869",9.2775,9.5577,9.489,9.9418,9.4045,9.6078,9.3725,9.9072
"ENSG00000162878",9.5618,11.4391,10.4964,11.5078,9.593,10.5941,10.0797,11.577
"ENSG00000162881",7.1475,7.0952,7.1401,6.7344,7.2142,7.0881,7.2154,6.7344
"ENSG00000162882",7.854,7.6417,7.567,7.322,7.8845,7.5827,7.6732,7.487
"ENSG00000162885",8.9627,8.8138,9.2397,8.9544,9.0019,8.6972,9.2131,9.0568
"ENSG00000162889",11.3459,11.5529,11.1661,11.4891,11.4029,11.6286,11.1679,11.3712
"ENSG00000162892",6.7344,6.9899,6.8631,7.0752,7.1789,7.4828,6.88,7.0554
"ENSG00000162894",7.0103,6.9431,7.1194,7.5429,7.398,8.0136,7.0595,7.2503
"ENSG00000162909",13.6889,13.7415,13.4155,13.5937,13.5084,13.6361,13.6317,13.6989
"ENSG00000162910",8.8419,8.8138,8.9019,8.665,8.6317,8.7442,8.9453,8.6944
"ENSG00000162913",7.1241,7.2434,7.0742,6.9757,7.1789,6.939,7.1698,7.0216
"ENSG00000162923",11.7815,11.9048,11.8291,12.0645,12.0557,12.0293,11.9177,11.9991
"ENSG00000162924",8.0683,7.8592,8.0507,7.7521,8.0066,7.8802,8.0616,7.9819
"ENSG00000162927",8.2192,7.9826,8.2599,8.2798,8.2564,8.0514,8.3641,8.1817
"ENSG00000162928",9.0262,8.9469,9.0373,9.1128,9.0818,9.1504,8.8627,8.9863
"ENSG00000162929",8.6868,8.6042,8.6437,8.5202,8.7462,8.3207,8.8804,8.6002
"ENSG00000162931",7.6655,7.5331,7.6302,7.3457,7.577,7.5177,7.6626,7.388
"ENSG00000162944",9.0121,8.5633,8.9624,8.6127,9.0364,8.1902,8.9619,8.5873
"ENSG00000162946",8.105,7.8325,7.9883,7.9636,8.0066,7.9232,7.6626,7.9368
"ENSG00000162959",7.9565,7.8415,7.837,7.7521,7.8714,7.8522,7.9895,7.8399
"ENSG00000162961",8.9656,9.273,9.1013,9.5122,9.1074,9.3396,8.9386,9.174
"ENSG00000162971",8.4403,8.3238,8.5008,8.3335,8.5633,8.3979,8.456,8.308
"ENSG00000162972",8.3853,8.3896,8.2599,8.3184,8.2287,8.3061,8.3747,8.2409
"ENSG00000162975",7.1241,6.9899,7.0218,6.7344,7.1789,6.9705,7.0904,6.8782
"ENSG00000162976",9.5807,9.8707,9.4157,9.8119,9.382,9.5373,9.7557,10.0713
"ENSG00000162980",9.5637,9.6133,9.4555,9.6443,9.4993,9.6914,9.6063,9.6343
"ENSG00000162981",6.9735,7.0293,7.0975,7.0297,6.9573,7.2601,6.9864,6.9832
"ENSG00000162994",8.0106,7.8142,7.8836,8.1378,7.929,7.8058,7.6732,7.6512
"ENSG00000162997",7.1241,7.1994,7.2774,7.3684,7.2309,7.1071,7.2154,7.2881
"ENSG00000162998",7.5525,7.7066,7.7586,8.7316,7.488,8.0697,7.6073,8.4413
"ENSG00000162999",7.9139,7.717,7.9706,7.9423,7.7134,7.6425,7.7912,7.8896
"ENSG00000163001",9.6733,9.5858,9.9399,9.7216,9.958,9.7277,9.7938,9.6245
"ENSG00000163002",7.9283,7.9512,7.8093,7.8281,8.0009,8.1655,7.8788,7.9445
"ENSG00000163006",7.495,7.2837,7.3728,7.322,7.398,7.3213,7.3645,7.2503
"ENSG00000163013",8.6904,8.487,8.4206,8.4611,8.4058,8.6063,8.7042,8.5256
"ENSG00000163017",8.7787,10.0488,9.4028,10.5062,9.9047,12.1896,9.3105,9.9344
"ENSG00000163026",8.7265,8.7153,8.5933,8.6876,8.645,8.6457,8.555,8.6785
"ENSG00000163029",9.7911,10.0611,9.6941,9.9013,9.9342,9.8313,9.8361,9.9871
"ENSG00000163040",8.6941,8.487,8.6633,8.4678,8.6317,8.2988,8.4852,8.3242
"ENSG00000163041",11.7409,11.5625,11.7161,11.6311,11.7236,11.4919,11.737,11.5214
"ENSG00000163050",9.603,9.3282,9.5602,9.3695,9.4854,8.9499,9.6124,9.4923
"ENSG00000163053",7.7732,7.5833,7.7436,7.6543,7.9352,7.5177,7.9591,8.1062
"ENSG00000163067",8.2773,8.1132,8.2599,8.3335,8.2473,8.2302,8.241,8.0997
"ENSG00000163069",11.3637,11.7609,11.417,11.9597,11.6086,11.947,11.2788,11.926
"ENSG00000163071",10.3149,10.0565,10.2829,9.7574,9.6107,9.5015,10.1551,9.8747
"ENSG00000163072",7.2487,7.3729,7.2921,7.5078,7.1197,7.4647,7.2569,7.4179
"ENSG00000163083",7.4829,8.994,7.736,9.3323,8.1053,10.9893,7.8094,9.4638
"ENSG00000163093",8.2459,8.3181,8.3556,8.2152,8.3228,8.1529,8.5686,8.0596
"ENSG00000163104",9.9908,9.8811,9.8912,9.9127,9.9925,9.9105,10.0184,9.9089
"ENSG00000163110",9.5232,10.8925,9.734,11.1507,9.5898,11.1662,10.0591,11.1324
"ENSG00000163113",9.7797,9.8408,9.95,10.0849,9.7789,10.021,9.8292,10.0112
"ENSG00000163125",10.2969,10.0762,10.3849,10.2896,10.3887,10.0771,10.3564,10.2438
"ENSG00000163126",7.099,6.9899,7.0491,6.7344,7.0493,7.1071,7.1451,7.0859
"ENSG00000163131",7.9354,7.5586,7.9465,7.8158,8.4296,7.8691,8.0116,7.6078
"ENSG00000163132",7.4189,7.4931,7.9526,7.9314,7.7668,7.7877,7.9668,7.7692
"ENSG00000163138",8.4581,8.3789,8.5372,8.5642,8.3938,8.4148,8.5863,8.5074
"ENSG00000163145",8.2721,8.0206,8.5408,9.1169,8.3856,8.6676,8.5368,8.9544
"ENSG00000163155",8.1347,8.16,8.223,8.1729,8.0895,8.1861,8.0476,8.1938
"ENSG00000163156",8.7441,8.8023,8.8965,8.9221,8.8871,8.8547,8.7399,8.8327
"ENSG00000163159",9.3571,9.3461,9.4376,9.3425,9.3341,9.351,9.3822,9.3118
"ENSG00000163161",10.132,10.0762,10.2274,10.0443,10.2023,10.1927,10.1771,10.1642
"ENSG00000163162",9.7584,9.8496,9.6714,10.0046,9.8138,9.8631,9.9155,10.0755
"ENSG00000163166",9.9482,10.0427,10.1173,9.9262,10.4366,10.2296,10.1057,9.9121
"ENSG00000163170",8.2406,8.2599,8.3044,8.2317,8.2051,8.3316,8.0189,8.0732
"ENSG00000163171",9.3984,10.6201,10.2639,11.6182,9.7532,10.8455,9.7315,11.1767
"ENSG00000163191",11.8046,12.0082,12.1147,12.213,11.9117,12.0016,11.9334,11.9536
"ENSG00000163214",9.4775,9.2487,9.5569,9.491,9.6265,9.4883,9.4131,9.4119
"ENSG00000163219",7.4322,7.2837,7.3728,7.2714,7.3343,7.3869,7.2366,7.2696
"ENSG00000163249",9.0006,9.1378,9.0054,9.2797,9.1166,9.2483,8.9353,9.193
"ENSG00000163251",7.3914,7.9105,7.2921,8.248,7.2925,7.6639,7.1932,8.1998
"ENSG00000163257",9.6232,9.6566,9.5897,9.836,9.746,9.7905,9.6446,9.6265
"ENSG00000163281",9.4069,9.7064,9.6026,9.8384,9.5816,9.7153,9.3206,9.5117
"ENSG00000163291",8.7229,8.9297,9.0446,9.1526,8.9007,9.0387,8.8157,9.0081
"ENSG00000163297",12.1494,12.5714,12.4024,12.847,12.2974,12.2252,12.4217,13.045
"ENSG00000163312",8.6113,8.678,8.7539,8.5826,8.6184,8.5773,8.7162,8.57
"ENSG00000163319",8.0106,8.12,8.125,8.0543,7.9834,8.1099,8.1614,8.0459
"ENSG00000163320",11.1867,11.4002,11.0173,11.4403,11.034,11.1553,11.077,11.4592
"ENSG00000163322",8.8451,8.7714,8.872,8.7793,8.7401,8.5803,8.7934,8.7821
"ENSG00000163328",8.5717,8.395,8.91,8.682,8.6807,8.5081,8.6169,8.3766
"ENSG00000163344",9.0679,9.074,9.0177,9.0079,8.8171,8.7994,9.0814,8.8916
"ENSG00000163346",11.5504,11.4792,11.6287,11.6574,11.5764,11.3886,11.6252,11.5983
"ENSG00000163348",9.8511,9.7863,9.6775,9.5683,9.6868,9.5542,9.7464,9.6538
"ENSG00000163349",10.5373,10.5646,10.4939,10.8404,10.5584,10.758,10.6273,10.9125
"ENSG00000163354",7.2487,7.2434,7.2139,7.2973,7.2309,7.0881,7.2952,7.3566
"ENSG00000163359",16.7036,16.4031,16.3405,15.9797,16.5297,16.0634,16.5417,16.2954
"ENSG00000163364",7.3167,7.3562,7.1194,7.1845,7.2142,7.3213,7.1932,7.2303
"ENSG00000163374",9.8103,9.812,9.8448,9.7549,9.8865,9.7078,9.8274,9.7561
"ENSG00000163376",7.1697,7.124,7.3728,7.1152,7.4217,7.2601,7.2154,7.1139
"ENSG00000163378",10.0117,11.1479,10.3219,11.5011,10.4975,11.7011,10.3479,11.3075
"ENSG00000163382",9.5094,9.634,9.4285,9.6305,9.5685,9.7153,9.4821,9.4482
"ENSG00000163386",12.151,12.1028,12.3956,12.1561,12.7352,12.3054,12.5216,12.3102
"ENSG00000163389",8.642,8.8213,8.5899,8.9406,8.8399,8.6946,8.8231,8.925
"ENSG00000163393",8.3027,8.3009,8.2956,8.4408,7.878,8.0514,8.3427,8.57
"ENSG00000163394",10.0131,8.7112,11.1505,9.301,9.2885,7.9336,12.2518,10.2234
"ENSG00000163399",11.9744,12.4606,12.0171,12.4397,12.034,12.2993,12.0731,12.4498
"ENSG00000163406",7.2666,6.9899,7.1401,7.1513,7.1601,6.9983,7.1451,6.8782
"ENSG00000163412",9.0458,9.0489,9.0004,9.0925,8.3567,8.4575,9.0934,9.1492
"ENSG00000163428",10.2169,10.3128,9.9387,10.3356,10.1314,10.1576,10.2823,10.2702
"ENSG00000163430",15.3127,16.4991,15.8438,16.5819,15.3323,15.9075,15.7234,16.8129
"ENSG00000163431",11.1165,12.3424,12.0891,13.2296,11.4993,12.6512,11.823,12.7384
"ENSG00000163444",10.2264,10.3,10.1426,10.3915,10.3112,10.3443,10.2747,10.392
"ENSG00000163449",7.2109,6.9899,7.2305,7.0752,7.2778,7.0465,7.1698,7.0859
"ENSG00000163453",9.2372,9.2211,10.4444,10.3373,11.8068,11.8845,10.2451,10.3549
"ENSG00000163462",8.2617,8.4264,8.3804,8.1815,8.1513,8.265,8.2586,8.2637
"ENSG00000163463",7.7982,7.7572,7.5183,7.669,7.6649,7.6206,7.584,7.5852
"ENSG00000163466",12.1256,12.1825,12.1947,12.2306,12.1344,12.3959,12.0731,12.1456
"ENSG00000163467",7.0103,6.9431,7.0742,7.0752,7.1601,7.0234,7.1698,6.9377
"ENSG00000163468",11.6358,11.8469,11.5946,11.594,11.6652,11.7996,11.2655,11.3804
"ENSG00000163472",8.3128,8.0856,8.5155,8.2954,8.4946,8.4767,8.4362,8.3969
"ENSG00000163479",11.7393,11.6159,11.6616,11.4634,11.6943,11.5143,11.6332,11.514
"ENSG00000163481",8.8802,8.9774,8.9153,8.9128,8.9379,9.0222,8.8839,8.8711
"ENSG00000163482",9.8741,9.6767,10.016,9.7498,9.9354,9.7534,9.8257,9.69
"ENSG00000163485",7.6938,7.1757,7.9766,7.5599,7.5087,7.3972,8.1614,7.3566
"ENSG00000163486",11.18,10.9228,11.1793,11.0667,11.0642,10.7905,11.1001,11.0387
"ENSG00000163491",8.7122,7.52,8.7448,7.8401,8.9868,7.6132,8.9081,7.7874
"ENSG00000163507",8.2406,8.173,8.223,8.1466,8.1513,8.1143,8.2231,8.1756
"ENSG00000163510",9.4426,9.2541,9.4977,9.3391,9.6454,9.5087,9.5218,9.3069
"ENSG00000163512",10.0103,9.9304,10.1857,10.0949,10.2956,10.2209,10.0811,10.1961
"ENSG00000163513",12.4827,13.9543,12.822,14.3864,13.1014,14.1575,12.8435,14.4743
"ENSG00000163516",9.6377,9.8461,9.4139,9.6443,9.593,9.7679,9.4572,9.6441
"ENSG00000163517",9.0815,8.9332,9.0153,9.1088,8.969,8.894,9.0964,9.0746
"ENSG00000163520",14.3838,14.1507,14.4824,14.2097,13.8494,13.7791,14.5382,14.5252
"ENSG00000163521",8.6151,8.3461,9.03,8.7793,8.3815,8.3351,8.9717,8.8077
"ENSG00000163527",11.9201,11.8617,11.7957,12.2912,11.7951,12.2105,11.7773,12.1766
"ENSG00000163528",8.099,8.0056,8.2136,8.015,8.3733,8.1187,8.2171,8.1633
"ENSG00000163531",11.1191,11.1781,11.7266,11.8105,11.4427,12.0642,11.7661,11.989
"ENSG00000163535",8.4131,8.4212,8.5864,8.3776,8.7185,8.3529,8.2702,8.3611
"ENSG00000163536",7.4053,7.4931,7.8639,7.9636,7.6044,7.5261,7.7243,7.7316
